,id,name,genres,followers,popularity
1486,5Uvn1P3OFu268QovsUAnDu,Madan Mohan,"['classic bollywood', 'filmi', 'indian instrumental', 'modern bollywood']",1808552,57
1487,5zUTA0AvoMsnFSYZaM594T,James Patrick Dunne,[],119,6
1488,6gtQ1qOHTbRCIPPlxf4J99,Jerry Fielding,"['classic soundtrack', 'space age pop']",2122,8
1489,1myzm3gHgX5jWIvHZXzqvy,Michael Armstrong,[],149,3
1490,58EvYFzDGAQOmBpIOxujnj,Mikis Theodorakis,"['bouzouki', 'classic greek pop', 'entehno', 'greek contemporary classical', 'greek guitar']",58895,43
1491,7qKbDVr1lurRM6IGKgAIBP,The Red Elvises,[],202,0
1492,6vOhSMuCQ8BXVkLJOamR8Z,Harry Warren,['tin pan alley'],1132,23
1493,2KFIBjG5dcxd7LU0THsUKC,William Motzing,[],4,9
1494,3vB7T6czx1Jh89YEnzM0UF,Bernie Worrell,['p funk'],30593,19
1495,52nz6fR0FVaKyfIxkqi9p1,Walter Scharf,[],130,2
1496,2tfWguHr2nj4e8KXLKciVq,André Previn,['orchestral performance'],34468,60
1497,6iibWwFW1ZA3BAytndFPGZ,Dan Baker,[],8,0
1498,7yxi31szvlbwvKq9dYOmFI,Jon Hopkins,"['compositional ambient', 'electronica', 'intelligent dance music']",486841,53
1499,7LbEDjJKrmWoMcN3OpaNnR,Daniel Pemberton,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",99890,59
1500,3Nrfpe0tUJi4K4DXYWgMUX,BTS,"['k-pop', 'k-pop boy group', 'pop']",71484496,85
1501,4jF9GaNGCGBeu2nKqFZ1K0,Basil Poledouris,"['classic soundtrack', 'soundtrack']",40846,37
1502,0V2fyT9oYJQdsePL7VrfwL,Chico Freeman,['jazz saxophone'],3627,11
1503,6S93eD0WtHS03m2IdOdlsx,Dr Nele Karajlic,"['balkan brass', 'yugoslav rock']",1784,27
1504,7oOfZSYouCcyk13dNrOpiX,Alex Parker,['romanian pop'],4432,36
1505,5lBAl5TII8iSBwasplSPwh,Alexander Janko,[],132,8
1506,0lzVrkjlIZJH18hk2Gcjkp,Kenji Kawai,"['anime score', 'japanese soundtrack', 'shonen']",48122,38
1507,1PokjXeIq2zVosXbTEaNlx,J Mascis,"['alternative rock', 'gbvfi', 'lo-fi', 'western mass indie']",76988,33
1508,17ERbf8vZ6AqvPLcpigAql,Tommy Waititi,['waiata mo tamariki'],152,7
1509,5o9hTJmakd6LkNtjkV0DS1,Leonardo Heiblum,[],274,7
1510,4GPehFTPUP3j8J8ULlpqWh,Craig Wedren,[],3843,45
1511,3J8wY38gX35pp2soOa4vje,Richard Harvey,"['british soundtrack', 'library music']",2109,45
1512,3PiZbb390xlenRt7Ei4s0p,panpan,"['pixel', 'rhythm game']",16262,32
1513,14r9dR01KeBLFfylVSKCZQ,Damien Rice,"['irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",1088549,56
1514,3NPZZavqZwUV5jdWKADHoy,Gordon Parks,[],238,2
1515,3EFzYPEP2mCQoqcLjoWwK1,Terje Rypdal,"['ecm-style jazz', 'jazz guitar', 'norwegian experimental', 'norwegian jazz']",23324,28
1516,75fIuwXxhZ1atNzWLMrgF0,Tyler Bates,"['orchestral soundtrack', 'soundtrack']",75439,51
1517,7tuKv0GJsM8N90Kpa3AN7K,Ryan Ross Smith,[],1,0
1518,1tmaDEhHwSXcguikQu3gYJ,Parikshit Sharma,[],36,0
1519,3ulUkIj0owxd4Qedpfock2,Miklós Rózsa,['classic soundtrack'],13607,28
1520,4QpBX9pnwlai2wAXI8m3pF,FRANCOIS ROY,[],1,2
1521,0M8KAeNWTkH5H5kI8gGI6q,M low,[],183,21
1522,1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'rave', 'trip hop']",1996220,60
1523,2fHVBtpgSSQX9kQfgsGfWL,Paul Misraki,['french soundtrack'],1094,17
1524,14ch8ZI4tN3IlWAAchEKeS,Daniel Lemma,['swedish soul'],16207,34
1525,35y7CZMg7jbG8Q96JY7dyC,Burt Bacharach,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",214946,45
1526,3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",1312775,74
1527,5kjb55jtwPnbYXXDvP4x7R,Bruno Coulais,"['bajki', 'french soundtrack']",48032,53
1528,2MNNVXEpagQ3QWiOkXjQyT,Harvey Mason,"['jazz drums', 'jazz funk', 'post-disco soul']",18786,29
1529,02ktcMU2UhNZ8nAJnAtpqR,Alexina Louie,"['canadian classical', 'canadian contemporary classical']",242,3
1530,2fLoyoXQGtAWwORJk23wLS,Hong Yu Jin,[],1,0
1531,6X0FFYgj81nwDNtjUBI3go,Pierre Archive,[],3147,18
1532,0DGRo4qyKehh6nv3Nl400b,Richard Pleasance,[],624,10
1533,4XPIcwAIeDGi8lNDSbnGaT,David Buckley,"['british soundtrack', 'soundtrack']",9324,39
1534,39iHRO9MH9To3gjW7wqaW1,Lalo Schifrin,"['classic soundtrack', 'latin classical', 'latin soundtrack']",47939,42
1535,3i6TvPQGfMvINJIHyTwm7o,John Neschling,['musica sinfonica'],519,20
1536,0e84WXaxJesHyewJKaQeTu,Chase Thomas,[],31,0
1537,2nIDdEEZ5C6omqXSMvZDaR,Bruce Miller,[],85,2
1538,5Il8YjuVAWkWNH2xgjFMpF,Steve Jablonsky,"['epicore', 'soundtrack']",187255,55
1539,0np7Gr66erHdUHa86JX1bj,David Sardy,[],2006,23
1540,5ZqOY01iBHAg57icQzZ5Qb,Camara Kambon,[],25,0
1541,5FSlmspNfoVInmejanELTq,Michel Camilo,"['jazz fusion', 'jazz piano', 'latin jazz', 'modern jazz piano']",71213,32
1542,3NWhunEypXEdWeatz9VX7W,Pascal Morel,[],13,0
1543,5qBZETtyzfYnXOobDXbmcD,Danny Elfman,"['orchestral soundtrack', 'soundtrack']",389369,62
1544,2gClsBep1tt1rv1CN210SO,Gabriel Fauré,"['classical', 'post-romantic era']",192031,59
1545,656RXuyw7CE0dtjdPgjJV6,Joseph Haydn,"['classical', 'classical era']",606619,53
1546,26WQwAYoinO6Cda6Gwy7yR,Rachel Elkind,[],387,27
1547,3RTzAwFprBqiskp550eSJX,Harry Nilsson,"['classic rock', 'folk', 'folk rock', 'singer-songwriter']",466220,56
1548,4Do9oNUGTHFkYbrTvOBfCk,Stephen Barton,"['british soundtrack', 'video game music']",11860,40
1549,0TknnwW9imlXjnjxfHcvFd,Dan Siegel,['smooth jazz'],9373,38
1550,1uNvjt3KT3LewQWGdsW8G2,Al Kasha,[],170,11
1551,0UM4gJJKawZSZuJxYcIwJS,Leopold Ross,[],604,27
1552,6vxzsE8bgdSv0QM4WPIuiE,Michael Convertino,[],552,4
1553,1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,"['compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",879209,60
1554,3wbaKEb5OfNzDOxCBIj9lA,"John Hunter, Jr.",[],31,16
1555,3EmPw5c22dXVwKjvedC4ph,"Julian Schnabel, Second2Last",[],5,0
1556,6emHCSoB4tJxTVXakbrpPz,Karen O,['new jersey indie'],168200,46
1557,2lsVV3guhyb9yTj3f3K9Vy,Martin Bauer,[],34,1
1558,3vUgpCNKyeDzV7FrPYqUJA,Lee Sang hoon,['k-pop ballad'],394,22
1559,1WkfFuCfD2BnsiyPElbEv5,Dave Porter,[],17447,35
1560,0FDlMMfT3tLEKM0QdEIHYu,Owen Riegling,[],5369,49
1561,6h4ALbc1G80KRRG7THwHic,Maurice Gibb,['soft rock'],5546,26
1562,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock']",723346,52
1563,3JtetEsoytPoOIPGvqUvSR,Sneha Khanwalkar,['modern bollywood'],69649,31
1564,3LHQ8CRkun3tW5VL5vkisf,Elsie Morison/Monica Sinclair/Richard Lewis/Harold Blackburn/Glyndebourne Chorus/Pro Arte Orchestra/Sir Malcolm Sargent,[],1,0
1565,2N7OUs5TU1EnM40lW58TYs,Paul Gillman,[],1514,3
1566,0hxQtmgWiPtEsDPeIuKxXq,John Carpenter,['horror synth'],129899,52
1567,7dCm4MHPhgnVMDUxorQKEJ,Vic Schoen,['space age pop'],32,9
1568,2d6VrRjAe0r4kPbfhgeFs1,Claus Bantzer,[],65,16
1569,0shoxZqnh9E7HWSrvJsJ06,Denis Sanacore,[],270,4
1570,74ASZWbe4lXaubB36ztrGX,Bob Dylan,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",6334214,69
1571,0ae3xoTB764jMkhhvWjjsS,Don McGlashan,"['classic nz pop', 'dunedin sound', 'nz singer-songwriter']",6828,23
1572,1FMXF1g4Fz2MWDTogFj9EC,Christopher Young,['soundtrack'],14128,31
1573,4cy9cE3uC8bmbl1IUaD3I4,Nelson Riddle Orchestra,[],1198,21
1574,28c3Va3dnSLY1av3ym8XT2,Mario Castelnuovo-Tedesco,"['classical guitar', 'early modern classical', 'impressionism']",3673,25
1575,0nF3Xx2b9h9hBc1m0Alc10,Asche & Spencer,[],1120,18
1576,3QbVJCMuQmEqGGdWGTlhDI,Brent Lewis,[],5471,25
1577,1GggJERw3dIqEEfFMg2f0L,The Insects,[],3331,24
1578,1apQTXa1BuVH8pYCiyzwau,J. Peter Robinson,['british soundtrack'],843,9
1579,0Y2AcMPMpeuPXtPQGVvRBq,Lee Young Ji,['korean trap'],217548,59
1580,1ljs1bTUyCjCIzgcqAtz20,Anders Eljas,[],156,13
1581,1YDzZQUJHi0GaPpVdiIekT,Winfried Grabe,[],0,0
1582,1ryQHc6SoIQW0S0EAaz7j9,Roel A. Garcia,[],35,0
1583,4OuvAbDMwrP6XdKGiwLqwT,Sanjay Wandrekar,[],2066,18
1584,7rT5KNmKYrQARle96GlSum,Eric Zeisl,['austro-german modernism'],62,0
1585,7ittdWgtdEtAkxc6V8Mbq6,Mandy Hoffman,[],113,0
1586,2GVyv9OLNp6cmxfUDbGrXM,Jack Nitzsche,[],7299,24
1587,3qwabfaWewpfli7hMNM3O8,Róisín Murphy,"['art pop', 'electronica', 'electropop', 'neo-synthpop', 'trip hop']",346044,53
1588,7yhh7cyLrEbAtmSu1Dxmbt,Paul Dunlap,[],98,0
1589,2NECfOtC8yOOhD6J2qeRG4,Peter Martin,[],2610,12
1590,73RfKk8YdbdXckjcMBCAd4,Steve Kilbey,['solo wave'],3910,15
1591,4P70aqttdpJ9vuYFDmf7f6,Vangelis,"['cyberpunk', 'synthesizer']",609823,57
1592,6oE1DSOeQTgGMvLpFVnnjs,Callie Berger,['instrumental lullaby'],101,40
1593,7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",1057279,67
1594,2AHGrNDMKFi8rHqQ8kJqfl,William Orbit,"['big beat', 'classic progressive house', 'downtempo', 'intelligent dance music']",53933,43
1595,6vLlQYujOujIrm7zAKzEdG,Donovan,"['british folk', 'british invasion', 'classic rock', 'folk', 'folk rock', 'glam rock', 'psychedelic folk', 'psychedelic rock', 'scottish singer-songwriter', 'singer-songwriter']",691642,53
1596,1L0Ma0IvvAlshDIUBxoOGE,Francisco Martin,[],17855,35
1597,2uDsUIyCIqk9wKj17I8WAH,Yoko Shimomura,"['chiptune', 'japanese vgm']",86261,53
1598,2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']",418180,60
1599,5SiBQxijnMwUGUYG31gZnS,Pedro Bromfman,['latin soundtrack'],10286,31
1600,0O0g9JMOVNoIgLG6dgaYMY,Robyn Hitchcock,"['jangle pop', 'power pop', 'solo wave']",32986,25
1601,3sw7CBftCnflJN8HQiUNmK,Steven Price,"['british soundtrack', 'soundtrack']",28437,47
1602,2VR9eUwDCe6jccal0ZQ5FV,Coque Malla,"['cantautor', 'spanish indie pop', 'spanish new wave', 'spanish rock']",88153,48
1603,2jQT6yjT45dWub9YJRvOn6,Peter Zweier,[],0,0
1604,5Oaesk5r1hSUYieWZgPgjk,Laurie Johnson,"['library music', 'light music']",2344,25
1605,1viot8lL4r3cgRLb2hBUri,Miguel Morales,['vallenato'],739277,50
1606,3tl4YOlUYoaGAVso9KJHaJ,Antón García Abril,['spanish contemporary classical'],2057,13
1607,30UbDCOVoWfXy78E4Qyu8D,Erik Nordgren,[],170,0
1608,09vI3c4gZ2WtFJg48lQ6PB,Craig Safan,['classic soundtrack'],809,13
1609,5YzGCkGA6XEGKs2C9KRVKA,Arthur Baker,['electro'],3830,31
1610,2d3HLaEfY9a6TxAgORdfxc,Peitor Angell,[],18,0
1611,6xyaria4AcxjRuJZLkWvMW,Guru,"['boston hip hop', 'east coast hip hop', 'jazz rap']",287701,50
1612,3TV7tssuSl8x7ARqsTvIyM,Chaz Jankel,[],5511,23
1613,2Mb2r4DNnftQX8Am2k2rW1,Mark Ambrosino,[],0,1
1614,0xcRezKT6Mc2kg2xrwW1Kh,Red Rudolph Band,['christmas instrumental'],138,38
1615,7slOIVQytTGZS0fG78hnvW,Jake Parker,[],114,7
1616,52NQGJWKvdWMbKxThs2fNC,Peter Peter,['indie quebecois'],12197,20
1617,0HXtkeTuIrpcFWhWgZ8jNn,Rod Temperton,[],1363,17
1618,4VgdIlBAUIg1Ixg32a4Abd,Ray Heindorf,['classic soundtrack'],230,19
1619,1n3BJ5dmOq0ELwG3swuCBS,Graham Massey,[],433,7
1620,30wJusyU4fVHzMW3m8Zodc,Sachin Sanghvi,"['gujarati garba', 'gujarati pop', 'modern bollywood']",41129,49
1621,6V99SUaCxSawiT9gIJqrJc,Martin Todsharow,['german soundtrack'],1891,20
1622,0qlhpgr87PEG89Jd5iRpxe,John Rutter,"['anglican liturgy', 'british contemporary classical', 'choral']",43223,57
1623,760BoaqPICzD3FzXXHTEwN,Stéphane Moucha,[],296,5
1624,0vIAfhR60afwwyk6BQhknv,David Bergeaud,['french soundtrack'],583,4
1625,1rvnJJghrxl1xakJZct08m,Sam Ryder,['uk pop'],363548,54
1626,6uHHT0SbfrCYzZIvowqc2j,Jim Jacobs,[],89,1
1627,1sd3HsherSiotPlHChHZaK,Cezary Skubiszewski,['oceania soundtrack'],611,14
1628,6kLw7VpGwN4N0sBdmKhhfd,Emilie Simon,"['electro-pop francais', 'nouvelle chanson francaise']",70380,35
1629,6QEOeKBNEdN5QiBSJulUPo,Manuel Malou,[],1274,14
1630,2rDxtYUzTAYJJE3Bl3Z5IN,Jeff Tweedy,"['alternative country', 'chamber pop', 'roots rock', 'singer-songwriter']",89572,40
1631,6Mj20Zm7PRpGzoNN453mSq,Fahir Atakoğlu,"['turkish jazz', 'turkish soundtrack']",17537,37
1632,5ExE2G3AxgdoFzFsyQeFnM,Pat Stewart,[],5,0
1633,5BhxBLGFmY6DIgvJZJDjjt,Marc Marder,[],86,3
1634,2Scv3DFwZ724kkR09uNKbv,Junior Carrol,[],13,34
1635,3F2G8rwhK4XegnxPhJ6yM2,Rick Cox,['post-minimalism'],225,4
1636,4IbGfrLZCLDXTCSRxjPdtF,Roger Mason,[],89,1
1637,26Ztnjm5Yup7Dt6sswlJj8,Varoujan,[],11,2
1638,1Dvfqq39HxvCJ3GvfeIFuT,Mastodon,"['alternative metal', 'atlanta metal', 'metal', 'progressive groove metal', 'progressive sludge', 'sludge metal', 'stoner metal', 'stoner rock']",869654,56
1639,5RpVAQi7ufhlLkKRLLimmS,Smokey Hormel,[],575,3
1640,6fmq5mv6HnduZdlTOEYBC9,Marcus Miller,"['electric bass', 'instrumental funk', 'jazz', 'jazz funk', 'jazz fusion']",253043,42
1641,4ScxkNezPdLCx6Og1EIIhI,Basil Hogios,['oceania soundtrack'],195,0
1642,0WEqg6N1dIcwXDXsD9fviT,Jamie Dunlap,[],309,12
1643,7IbO8NvxclKsk7WTOZ42bv,Terence Blanchard,"['contemporary post-bop', 'jazz trumpet', 'new orleans jazz']",37343,49
1644,2A0sY7UDhv5v4hjvrhTlya,Ron van den Beuken,[],8356,50
1645,3RSJkcN194rmJeXCedQzSh,Bruce Haymes,[],9,1
1646,23H7Z3mCLc90tTXbleeTi8,Angelo Milli,[],1854,19
1647,37l5yG7l2E6o7BZpMp2xda,Mark Russell,[],146,9
1648,0uWNGisbRTdz6E5O3V3Sc8,Kristene DiMarco,"['ccm', 'deep ccm', 'world worship', 'worship']",110862,47
1649,3PS2BjRuRMXtTo8mYEwopk,Wolfgang Neumann,[],40,4
1650,7bucWPn6G8mnREkOWKpYWE,Tarsha Vega,[],6,3
1651,06ChVSzXHKMLmYaHFhZwvx,Christophe Minck,[],11,0
1652,2luuj7ez3raqS0iCrH4K7O,Carmine Coppola,['classic soundtrack'],2599,30
1653,68TpVJzBmxjbEkbIYTdHoN,W. Michael Lewis,[],260,6
1654,3nFgnEel499wKuPnnSlPs3,Naresh Sharma,[],737,19
1655,2CYwFGl7wPqFaMtv5K3Vxq,Marlin Skiles,[],36,1
1656,04eVhgGpeCnvJVwXRLmnrD,Matt Clifford,[],30,7
1657,41SzGMVZclC44YTVneXHlE,Ernest Gold,['classic soundtrack'],2302,21
1658,65onmPp8g6jmO50J41Es4a,Walter Goehr,['historic orchestral performance'],101,8
1659,58i51dNRVZ7FXCUCTb2QCy,김윤진 Kim Yun Jin & 정용환 Jeong Yong Hwan,[],66,2
1660,7lT3ry6Ztz2935CTtDppDd,Jennette Mun,[],1,21
1661,42NHYB18y6bE9WIAdxxeU4,Susan Sarandon,['hollywood'],6571,40
1662,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,"['chamber pop', 'melancholia', 'nottingham indie']",176859,41
1663,5KwbYVPlau3m029WrFyZq7,Alfredo Antonini,[],32,14
1664,1DkE9CiHr4Cr5eCt9Eb1ZA,Brian Ralston,[],41,0
1665,4ddg7PH5OuSossiSBWgueu,Akhenaton,"['french hip hop', 'old school rap francais', 'rap conscient', 'rap marseille']",216052,46
1666,01Ppu7N8uYJI8SAONo2YZA,Melissa Etheridge,"['ectofolk', 'heartland rock', 'lilith', 'pop rock', 'singer-songwriter']",461079,49
1667,7CeKloH0BEXNjaub5IzN9m,Peter Luscombe,[],6,2
1668,7sXdMnZeR5MsLKToZKpR2c,Elmer Bernstein,"['classic soundtrack', 'soundtrack']",27278,40
1669,6bchTpH58q1Z5UpySYWkyp,Benoît Charest,['canadian soundtrack'],1637,16
1670,6W1BHDF0T4a4KYcSwzD586,k.d. lang,"['canadian country', 'canadian pop', 'canadian singer-songwriter', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'queer country', 'singer-songwriter', ""women's music""]",379687,47
1671,565VPLepKkITgfySHhTC5j,Michio Mamiya,['japanese classical'],820,13
1672,1VafuyTZ9JlNz8TL7PIcIZ,Robert Hafner,[],0,0
1673,2vuXYcTqreOLLnlKtMV5UG,Rupert Gregson-Williams,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",35768,51
1674,7zwc3i6PKHMJUS9gUiCeHR,Shane O'Mara,[],131,4
1675,4A1L2nxQeigA0h5mStYxHQ,Tom Hajdu,[],7,0
1676,4m8YgyH0msUxsVx1QfCcMz,Ryan Amon,"['epicore', 'soundtrack']",2819,33
1677,28p7VHGXPxqOlxVnQlKFfI,William Olvis,[],6,2
1678,1csBgT42N4pPPs1HJhxXIK,Thomas Newman,"['orchestral soundtrack', 'soundtrack']",236967,61
1679,6ZA5nkMYEmF4ujayMIvLCg,Frank Loesser,[],2052,32
1680,3SBIwt16v4rnhAd4ZrKH0y,Stuart Roslyn,[],553,13
1681,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,"['compositional ambient', 'neo-classical']",3263258,76
1682,5HARKwnZLNQBeUGsTHX2AM,Atticus Ross,['british soundtrack'],31048,37
1683,5BIPwQz0A7OFdHPJxbvaEi,Vincent Courtois,[],1507,23
1684,3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,"['filmi', 'modern bollywood']",16190033,71
1685,6uJ8A4c1Z4FbHUTdhHm5dn,Steve Porcaro,['deep soft rock'],2656,25
1686,0s4abttjtIBP4VAAdifpTC,Herschell Gordon Lewis,[],303,2
1687,7KnbTCGh79fMEkm2DPK9IM,René-Marc Bini,[],154,5
1688,3sPh3kwEL3zqTj6FnjCy2F,Christian Wibe,[],327,7
1689,1ionh8CP5FmRjwBkrx61nK,Rick Hromadka,[],121,0
1690,0hRijdwO8UsJMudc3476ma,Trent Reznor,['industrial rock'],126237,37
1691,28si7CUH7QTEfq7p4rWbBi,André Abujamra,"['brazilian indie', 'deep brazilian pop']",12705,17
1692,2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,"['dance pop', 'pop', 'post-teen pop']",2351044,53
1693,7Dxsic9QYvxLTrnmGrYN1p,Mark Thomas,[],2100,30
1694,2Da6v0shOpKrOG07ZxonXo,Corey Smith,['trop rock'],89379,39
1695,4ntmrafQBL0Ar8VtOOu5sx,Craig Pruess & Ananda,"['kirtan', 'meditation']",21880,39
1696,3ATPYXCgBbswXsqMjVxM0F,István Lerch,[],89,8
1697,0ZD2zGtcy34zv78klk1kkO,Enrica Fico Antonioni,[],0,0
1698,68bqsIINo5RFICYwbkChbb,Michael Kamen,['soundtrack'],31475,45
1699,5Z3IWpvwOvoaWodujHw7xh,Dan Deacon,"['baltimore indie', 'indietronica', 'noise pop']",120935,38
1700,3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,"['classic country pop', 'country', 'country rock']",401425,51
1701,7tFyk6W3bZ6ZAXCuZKHhQ7,Patrice Renson,[],1506,16
1702,5a2EaR3hamoenG9rDuVn8j,Prince,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",7127788,68
1703,6zqZlqpjrq3op255dF32Fr,Michiru Oshima,"['anime score', 'japanese classical']",9736,35
1704,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",5634817,68
1705,5aYiB3Z9ikuCHIFZHXfPVI,Khaled Hammad,['arabic instrumental'],5773,26
1706,3WUqTdrKlX6MJlobvvzgHY,Hub Moore,[],31,0
1707,2euOhDrnToDMpxBiCPf72Z,Matthew Caws,[],744,12
1708,0uWUixhxX2eRfLGsQSaST7,Dhruv Dhalla,[],42,0
1709,6HUIhfB9MzEcims0vLcGmV,David C. Wheatley,[],0,0
1710,6oVHyRNqXHru4NkUvgGWNI,Richard Marvin,[],273,4
1711,1puNdAvsLcfqjKJEvscF3L,Butch Barbella,[],100,4
1712,15xXl3GfKPoQw2vS4i85Y8,Ed Bogas,[],108,2
1713,07c8PqDWEH5pZHYJTStEgA,Robert E. Dolan,[],13,2
1714,5Z9LTp7SDhRp7OW6LoYm2b,Bjorn Isfalt,[],253,6
1715,7gWy53k67X4DR8yHXdSvDE,Eric Wurst,[],3,0
1716,0VEOoM9MXDJQuX1NJNMQ8a,ALAN ELLIOTT,[],27,0
1717,7MjAvyL4sRQO6DkEojfTDG,Tim Steiner,[],11,2
1718,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['rock drums', 'soft rock']",5532055,73
1719,198heSiXViJQfreQvyxWZD,Mark Goldenberg,[],366,2
1720,4kIlPTuKTUdnIZDi2G7Kqi,Anthony Collins,['minimal tech house'],850,17
1721,5KhxNyOhS1yQ6afBu4qbjs,Jeff Alexander,[],2319,26
1722,1Hg5RDYyStOp5JGALrCTPz,Amit Poznansky,[],80,0
1723,0MSPoX1OhVlHE6FFHk4x0u,J Bateman,[],159,9
1724,6EBbqeUWMq6mWL0CQklRwh,Combustible Edison,"['exotica', 'lounge']",10029,23
1725,0fTRFx9EuYi0sLg8x7ScFY,Alan Brewer,[],5,0
1726,3eV4rEEDa28eEDqtKAz99w,James DiResta,[],743,36
1727,5xNnoFnVK1iSZnPTvwwjeY,Marc Leigh,[],223,37
1728,4OrieSJUghNfNx5UuPCgxF,Robin Williams,"['comedy', 'comic']",156460,40
1729,2rO9L8VYkT25Ira3hCRw9d,Adam Schlesinger,[],1382,13
1730,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,"['new jersey underground rap', 'trap queen']",677622,72
1731,1ojt3EGF7nQ7fnBV1Ln9zg,Michael Small,['classic soundtrack'],2206,39
1732,7ffmm4wlTpfTAc2N3TNjLk,Christopher Palmer,[],134,7
1733,3pAf5z8D1nb5Jz297lyY1o,Lesley Barber,"['canadian soundtrack', 'soundtrack']",1918,21
1734,00sazWvoTLOqg5MFwC68Um,Yann Tiersen,"['compositional ambient', 'french soundtrack']",1013321,62
1735,6JKxnWJWnYt3OlhBaozJxY,Marc Collin,[],2636,21
1736,0hk8VgR64voU5ueK96W2DI,DeVotchKa,"['dark cabaret', 'denver indie', 'gypsy punk', 'laboratorio']",116916,42
1737,2nPnNer5hHMhQ2AjE4lfFq,Jimmie Haskell,['space age pop'],288,4
1738,5yQFiwFxFNkYO57GfFNMJ8,Charlie Smalls,[],38,0
1739,0yPP8GIZsbFkusNITNQSvV,Roy Budd,['classic soundtrack'],4121,19
1740,3vd0S87A6gMzZIMh0F5TOS,Boris Blank,[],4892,30
1741,0Q14t6kRnPv4av49Rz5o6e,Yasuaki Shimizu,"['fourth world', 'japanese experimental', 'japanese jazz']",37938,34
1742,2roaPGR1goiiLQxrG5dXiF,Mike Post,['theme'],3574,22
1743,79b1rPpbqXym9Q3qjZqIXS,Eugenio Mira,[],11,0
1744,6sgu3DfeY1eYLnG1VR2yld,Carl Zittrer,['canadian soundtrack'],328,25
1745,7vzjsRPzEhuj0RtYS3M2jG,Ryan Miller,[],461,34
1746,2BxtsCoBQKZXKO9m9rXelE,Vesa Mäkinen,['nordic soundtrack'],3,0
1747,1im9uoXp0eRWfygAuNVouL,Kiyoshi Yoshida,"['anime score', 'japanese traditional', 'shamisen']",8536,27
1748,0wpChJY0eLNSdeIep3DCyy,David Ripperton,[],161,35
1749,5k3NfhEeZHpouIGDpjKOPo,Shiro SAGISU,"['anime score', 'japanese soundtrack']",136153,58
1750,6dBMVmqMt69HRzyAWP0F0J,Van Cleave,[],0,0
1751,7xP2RP1QyNvIEcXqKA1VX8,Luca D'Alberto,['focus'],10408,34
1752,6JqdnjMvCaanPmbzybRMwy,Michael Timmins,[],301,9
1753,1uGR7dTZh7FsNwPwND3ANt,Francis Kuipers,[],88,0
1754,4LBdlNpHBD8dHPcVCrjSB6,Eric D. Johnson,[],2102,42
1755,5SEW04tNMMrOz7UFQJA6vz,Henry Jackman,"['british soundtrack', 'soundtrack']",76233,49
1756,3z6Uf5IZkN4TogRpRpgD84,Gary Wright,"['album rock', 'classic rock', 'soft rock', 'yacht rock']",152128,42
1757,5T2I75UlGBcWd5nVyfmL13,Mika Singh,"['filmi', 'modern bollywood']",9281695,63
1758,3T2kP1BZtGrTW8zBvdOhyF,John Stepan Zamecnik,[],15,0
1759,5D6V4Z6oPz4waooiuBaWIf,Sátyr,"['lo-fi jazzhop', 'lo-fi study']",4305,53
1760,2r3BLD5q04UjTZxQ5ZDM5w,David Benjamin Steinberg,[],17,0
1761,5qlzaXu4riV8YLrL97cwyI,Mark Isham,['soundtrack'],34593,45
1762,7GTdDYxmQpf3ofwXdDacrf,Anja Garbarek,['etherpop'],10115,17
1763,5aeoG3xBrai5JsTqVmmgj0,Freedy Johnston,"['jangle pop', 'power pop']",8637,24
1764,6HDEc9jmbsbwf0F7hUw3XS,Albert De Senneville,[],33,30
1765,5FXMkwsloHI5c05GIkWpuK,Kadim Al Sahir,"['arab pop', 'khaleeji iraqi']",954914,43
