,movie_name,release_date,movie_revenue,composer_name,album_id,track_ids
38,Thimiru,2006,3000000.0,Yuvan Shankar Raja,6g8HhQ5hPAqaEFYk2ipV4I,"['60IsSi9axdjJj0OTBQe7pd', '2DhbHIrBcXvESrV4ThbD0l', '1DcfrCoRuccnT0RS9LGYbU', '3kj5gSokRwQgSPv9t1qChD', '3AUUYot9Jqz5uZoOSKjuGy', '0Y71Gb7PUQFgOLyXejJKBl']"
39,Dheena,2001,500000.0,Yuvan Shankar Raja,5Cgxd7M0EbCWemOWEkH4w0,"['3KNMlUUBnVSNy2OI3lDPgY', '0SxXjlWNzXtIMAeSFDRqdE', '7CkKK3ksK2SVNoSMX98rh4', '54CafayhMkyEw3CXbAVgg8', '1Pqx4vgG4UUd0zUpWDNYt4']"
40,Aegan,2008,500000.0,Yuvan Shankar Raja,6JlAYziD2YKtP814LrME12,"['4DuZ60fyktdr58V9pXAg0j', '6rfIe58pJOKle7HHiQTOfL', '6XhrnkSzP9Zg8B1O0i6DB2', '2dzMSepA7fRBNTsphDtBrg', '3n56QGq3FGtlAQT1RdEKfk']"
41,Nights in Rodanthe,2008,84375061.0,Jeanine Tesori,1XvFUO62HsqQxJyQA7EfYz,"['7986uNj0II1NQPtLXfB8aD', '45AbeFXcwS3dECw488lD1P', '3FaPsMHIxwkameBQVjGqx4', '0NyNRQYW88bB9kSP8FHUyH', '4jr7UJpXDoYHXc9wx8P6dL', '3UbCUfamzWAvU4afyR363f', '6mNhYj11ET4TP2phAQr4AA', '33Jry9vyyH6lQyKGkVt6Ir', '47ZIQG6e6JmNY5CNWE6uYx', '6LepLk4v3m0R1803JqiucF', '5jH0X2Y1isZJB23WgGQD64']"
42,Mallrats,1995,2122561.0,Ira Newborn,7h3nojYhFbnVs6wvv31s9T,"['1ekVoLlSsWhTvVyhw27GDt', '5VqRNqirUhL08xwSokHAzt', '34wGEHacpIAsGhNxv8ryDG', '7FsSMSawdLg3YKqv4P3ptm', '2TD5CFrJTHKr6WjBdhUKOo', '06pEjvctgwuv0iEFrz2NzT', '4IBu0bzb1izCJ3hPulphta', '5zZVuSqBfj4AONtq7AeVpP', '6mQwnICiWQn4lanxOZoLsB', '7JYlofRlnGdhCb3MSCAnKI', '5tMPbsmZNnduzPoFZCtxOQ', '4qDnpos7Mg5bpaNIwUhN6e', '2j6lDS2vEDwF7VW2n555Uk', '09YV4nK3NZBRGepsS5mMQK', '4Iw7A1j3afp1gDYHePCg4r', '64SleOOtyz7XbnOoQ6PINL', '0C9xNntBHDKfN13cbVgDrm', '4Btkvh3N2dNkoj1Lb7xrFb', '2CIcKTCKtBu1GzEdDxYuxS', '267M9Od4fybdhntM27nU4J']"
43,Road Trip,2000,119754278.0,Michael Simpson,0G0Xtt9QvIuFcNDEGm8Cbk,"['4acu1Ikxk9N1AjbQSgmjrV', '73k2vs2SgqQHB9XNEE9JNf', '2vqh3Mn3Ex5yVqk1rAEJDR', '4OuPNLwn0C1Gfcx530hysG', '5nQr6ROk2HuYu27FpBRUb0', '3SD3OggWpHjLiAbvF9rd4h', '6dWU7sT9koPDCuJktmOM3S', '7c2txxGf3vOMbtdQRhhmat', '4HCYooKSSlM2kolsGb35re', '5bBAeqIUgiW8RfdAVjF0Ne', '1qQnJa240lQ7jJHPSseKR6', '1yprFs0lL8b0pqLMXf0hpW']"
44,Stick It,2006,31976848.0,Michael Simpson,5um6LJRIReZa4OCDOfBGV4,"['62HhEQGkiCPN8IRCttulvq', '2YRfx68BMiDlVlAFJH4XaB', '7FOo4dTQIDw5Jd9AoSsC51', '2gGMBHXhv4uYyAeI0Uqed1', '6VLKXtBWK5CYVh3FmzGkWE', '5HN7hWt5Q4gS2QQRqidTY4', '4dHehDjoGz8jjTjhrAWGyC', '3OHO9Jxb5JpkmbWcezZ13k', '1H4KMhW3pGRdr8WJYfsr0W', '1fhu9WiezYapVwtgQnOAj5', '4BqhI8u77gayjFQLtBmf7J', '7muZtEXrX6VCLLrORtFBSI', '6NDRCrTZFbHyZGijivyK7A', '5naTzEIN7o5Cd6T00khZPU', '6gYFrb9zwAfoTzhISd4thb']"
45,Chandni Chowk to China,2009,17000000.0,Ehsaan Noorani,2Bec9URBfEhyVjrDu6ZIaN,"['6HQj9qSPi4dVCQnhTtCkay', '1rp5kLEzzmMQRtIaoRanD2', '4V3hKhidQVFwauwj5ldzos', '7u5B4ptccyg8T7NPfByhE7', '7FROOyFNVDaTbnnBcghUXL', '0FyplkGsxu3Uoq77yTwxDK', '4IzlY6B7z69FmFhGgcNNtm', '5yIHrEMc70wF1k2b9BeGpP']"
46,Tangled,2010,590721936.0,Alan Menken,1l0aFrH24oPrQSqGtfeFyE,"['03xWMkKEbeO4SnylA53ipj', '42fB9njeMkO1jtrMyQI5cp', '1lOSxJNCLvWm2bYaTcTSmK', '4jyru1nUrepszk5VMBgsSn', '0TCt7OFRdD8PQ6vTRQxNgQ', '1nrXPF5szKZhHr0iANiPcS', '6klpXs2uAjagnZMFkt4qkl', '75VVIB2x1h6BfxD2PqOO57', '6CwUjQD8OyiEKoI0hD5iuZ', '49OEaKOzIgXfOD55bSGSeG', '6iaApld4lf3qCB3oCLIjHM', '50joQL3s23ynXmcnVAWT2q', '2xlEHo8U89cFsujz8OHaYL', '0jkGkwy510cvhy0jYPFme4', '0OAnOHYJxsMtMTZ6vf14xh', '1GnzhgZOzHZduxuxwQrR7s', '6wX2chV4NhrSWBjU7Vj5Wp', '6AFBz24yIN6mlKpkOeGHzc', '0LMQvt6yAGggdowj8hazNy', '3eR3lWuvQqOzhTn91nbRCa']"
47,The Muppet Movie,1979,76657000.0,Kenny Ascher,0oDldtN1DXlRFL0zNfc1ux,"['4Fx3LVYQXplhz70cfoqbgq', '03AnzlzStcTSuyUftozMDV', '4snYOGT0e0OrcfQXePO5cR', '0LjlRUCNzLnZx5irH5sbat', '6qFz8ENEQUMtzlAIjHnHo0', '3XbiTbEktENk8Y242Y2Sy5', '2yLzn2YLTvoOdMfJWudRFC', '2vIXNjKLk04Qr5PTkSQJrG', '7IyoX3OiHffiz9RPToCKbz', '6u6tuEPyEwrwCxVZMwyroM', '1zXkPtRbXvWI6BXHu00YbC']"
48,Thinner,1996,15315484.0,Daniel Licht,3KEJBYxSEzj1GeBRAs6Oyg,"['090mS39y9D8tyOTu7RRkb7', '3x0LpfIBd6eBZ9V6YmHEOJ', '0YIUvgLlsA97OE6k2oNCPc', '4BReo2rmkyU7PUOmjvueKz', '3Csjo0RnM8ToFdAZvl9R90', '3BjDey16XO3bA9VebSUTgM', '7ilHrmTTx5Xr7PVFlLkyWO', '7epV0NdyE68lecfc5eIEEy', '7ywbv6GSXEgt4vGPd8wNCg', '31Q8GMKcEq5ykr3tVmsm2W', '2MaHkxUIk9j6OdkNM8Sn76', '4KPJygskrcpdiWF7pVz6ma', '2npMvgzcqeXb4St89X5pPW']"
49,Children of the Corn: The Final Sacrifice,1993,6980986.0,Daniel Licht,1vvLXhIukFW8d2UL6tGxje,"['4LuoPRKe9EwlrJhiURJfTB', '5w8kGthaxsWlNFH9jgkgXx', '1vk52zrYVQLu0bha7mSSzI', '1SbPmySKrPgcecBaaW0bvw', '0NoCDOyzvRm3fjwaVo7Amo', '1ipWkxhohQyPBoXSCVf59F', '3LpnH0dcZud7Pq4z403svP', '3vgtQkJpz87IeFuAxvZpYX', '365ySuwANejyDYARFTYDRx', '0QEzPGeqjjBzApoRWrzpwV', '3oyg8JSrYnsYpxGahZmFko', '44zSHy8ZE2hvMO12qsKEvA']"
50,Standing Ovation,2010,531806.0,Benedikt Brydern,3UF9iQ8h7JP9TShL546nUB,"['0mNUvzsslyNZ3WFnPZ8Gfo', '4lPQB6rcfT8ofEpFXfEpVC', '5AtUePIGkoHn1vNdZTMWI0', '309djJbLFGbAdzGdXD52Sm', '4wuOMAWuUVujtmf7kHlQAQ', '0Df5OWhgsQluUrkPanGkk7', '6aIYRkO2fXcuN8TMJGaY4a', '7kq3hCE9zb5yiDIJnBc5ji', '07w04G5YqgKB5v4wC7A5Tg', '3DXSlwgvdgSOO9zITHtuof']"
51,Hitman,2007,99965753.0,Geoff Zanelli,5PPpyj5kjNBasxwS8F6AJ7,"['3W7FyhvfWd1mcFIBnjROO6', '0F24hZR3AmK7aaebhz3xq3', '6VNS2C27qVEOLG9ewV11HY', '5kPYESRvGEcQGz28t2Tlvi', '0qsfqxO6WT8jdw1TyoU1RX', '1HLn4iptNENMDLuxBLTzZV', '1LBMGb0hz61uZnXbP2Eeyc', '5jGJFudzI7LBH044Osg8cO', '1USkRGNmHNCgQKfSK2csxD', '063pFSj9jMVIfdPRNRyTJz', '3ZUg8kQ7kSCBMALsajcSGj', '6sdeaQAv5RC8fXMPiKZTzR', '0GCDxtiD0qQSCdEWMw3iFk', '4C1RoPEDqQLBcMowdzxjgS', '7K67uDrZUlLPb7eg2Jm3tF', '239AQkFvI3snfbvEsxR4NW', '4r1t6JmMbqGC2a9dPtXFB6']"
52,The Odd Life of Timothy Green,2012,50466747.0,Geoff Zanelli,4ANRTj6mOA9fM6UYjIctHw,"['7tdCCyl7Po8hu2m6KPQmjH', '42HyeH41KAyvUn5v6WJn83', '2qNs3eudxi1iAYzUvnA8gY', '4pTSbce11rEEDet6ubbZKn', '22HBtH55tTNHWQznRoYKj8', '0Z4T35JRZCp3OrpMPtXAgp', '0PMp3bFBDkqZDvKce7PEzO', '4ek9F0vLwchQ2g09EtferP', '3q3lvXaixKuwfeKIs7ceLu', '7menY9nbpbG8eVmXL0LE45', '78V3YqOn4zBFmo93d6Bfot', '4rOlSLZgbeyc9V5t7nrbK9', '1joyQ7Q6bLOvRgdkCZct7h', '2tdlXqHe4i7OKmegQB9dh0', '0v2uDS94Aq48H3FE4TDGNR', '3CfiAUhgUC8wJqsuCEAGzV', '56udXEKgTrPHvuVeyJvX47', '67nQOIyBsCyBBIy1XqdNYm', '7ME132vHBvRB8r4bMHET7O', '3i2aJbrVebidCTVt8LhKUt']"
53,The Born Losers,1967,36000000.0,Mike Curb,2O0v7b7SRw2YH2vRjaLVKx,"['7pKZJRGVFqoiqWHA0KvAk7', '3UZT1dLLFWDlc1nFJ0ho9M', '3FRbfaw8HGkeyId3ZtTAS7', '0evRrk7WQ9gNUrghCUOIvL', '2K89nNrayOqbAWDlTwxsd4', '1mQUDBi2xW5ParSrPKruZc', '31eUOpL2MS03AyXgFHT9du', '4n4wVR8CslNcjUKdFBcEaE', '4cxWDwdFQdxMMJoN9YzQVZ', '3oEw1GQPdvcze0y5QooUHq']"
54,The Wild Angels,1966,15541070.0,Mike Curb,2Km7kaLego0a8UvDpdMm3B,"['5kIcax5Gh2UHTZ6cYYMNjh', '16glXXbe63VpT5p6eDQV3H', '5HNCl9ccMxP0amsYVF5AUJ', '0r5edAdOcjEuXoyS98i2Hd', '1JwajhJa6UivIxkuGkWkR7', '4nOXJgciZyBIQEqpS4hRxA', '0TkZvTbnLXcGwdLoW6lsJ2', '0yxsW6XzogPXijz4MKJKym', '5FVFk3sZc7JreC0mIFVbwV', '49LpAqFbAUYpfxWk19nAYx', '7KeEz7vEbrzTwwPztZkk78']"
55,Thunder Alley,1967,1250000.0,Mike Curb,1n9DykUOA6SnZgBX9yAPqo,"['5P2nXZOwp2ER5AL6JbmTD4', '7LnbDLBrb8MA4Ybp7L0Fsu', '4YD1XNWlhPIE1L2UA148IN', '5JHy7dmORW19yicbSC2pO9', '1a0RFLyz0rDN4LUg4yXHSy', '2gyISMqLiqaVjiDMKgLq9A', '3M7OpPREa2KNsY3ymaM4Nm', '0UTYi89EzntlwGR3GJO3pf', '52tsqGYr308qM6Hu084862', '2mBtrRuT1uQtDVVHscMdPD', '0K87J6uyRNPxBMQ7MoqIEi', '1qzfQff76MNOVRWTQ7GmuI']"
56,Thenkasipattanam,2000,2.0,Suresh Peters,2Y88ziWC3oOXIWu0GcQZqT,['6b4QJnRMP5K0hDAMuObRjI']
57,Shall We Dance?,2004,170128460.0,John Altman,4oKgZ6bAypcYzDsdV9Gp0L,"['5NpCcoLOgdjpvjUkSugSvG', '42Gzxlj8PpNtmYnuesltnM', '0aW4ESmwgHe5eHgdEVZzJS', '2l8F6oTRbzf8PtQIKvKc8d', '6U0wpCj2ibIvkUVmzwEKuS', '2qWVIpZFDUBFtClHG1MF33', '6K7jgMdtOVGQVqHbGAgRuM', '3GRJBdMobMJ7nv1nnr9Nx5', '6dUc95trNW1DKiNTA4As0G', '0BwK6PDmmTD2GxyWV693nG', '77irTGiBS9ROutIi2ezQf8', '52Kg7KKmIHLFjUe1Ai8Hp3', '3B6cZq2VsJAI3q4fSsiV3F', '7c6tgEm4QJee1o1e3lJTp2', '2RQ83kmbkhRHKxUmmWqzNf']"
58,Act of Valor,2012,80419713.0,Nathan Furst,7uUhbZNy6LqOuBBJDcCByn,"['5aF3yAQUNibWgduXp1unEf', '468TdHYLz6yQcY586aepl4', '29kOFPVyDw3MN8tDiDJuNM', '59b2kNTrzQA48wOgpTvyNb', '6TdrUe2Ezp0hhlNbUv5mJU', '5SCugJ8Q4syhCaHNRb9EI8', '3x3RYLA4xjM6kEKlWsDlxV', '4xZ2tEmNLjDjQRsyILIalo', '5I4ermrFrSqbjuEFD3m6sv', '75SJqt7U4BFQQ2HfB1kQmb', '5m1H6LNQtCNU6nVk6JJRLD', '38P9c5XXOtKrdug9hm7Jny', '4lKPkeJzuTMZ5Y5ziVcqth', '43WnMkOyH1HUtyZLsnS7RB', '5dqInlR0G9jfor62byu0Bz', '2ZMxhxD808W4VIMluq6alj', '55Z1BGcExK8eOsurysbwLt', '0TvUgpSVt8iEgV1EhSgygs', '35l2GAqd6AaA1nmczMpeEq', '7zfuOZiYymqPJmUqgQzWKn']"
59,The Secret Garden,1993,31181347.0,Zbigniew Preisner,2axiSa5DMXwN5woIV4YKNn,"['6dNVvAdYtwu4z2ZW5GSdBM', '1b5qdcETwEAKc78vsiDZG6', '62XD8FqZjGJuqQ7FteeELC', '0nf6VU69CvYI8F7neVFmWS', '0QDnNqNqhSxeVjEkrARah5', '2kOSe1eiiv69o4SARg2BMZ', '4Vd04b1O4pQxG7BWXuRCH3', '7tro5eqY7GXd3iY6YWwxEe', '0v8OBai6BnlYk0iX62NcMz', '4LLCGbUoXoJsJh9g0Adu94', '0PYOVZlOhqCufSXujre4gG', '4Pg59K5kegkdc4pvakEhcM', '2r9bHz0Tk6AswHr3oUsDkx', '4rMWOleiqB9RHO8vD8xYfW', '0y4ImPymAj8KjsMgFVVOab', '2usBUTRDkmvMzEh2a1NVVO', '3lrPdK8SotEZFXdWX517Xs', '7537LwHEghe50PL2Vp8cvU', '6heipWvj0dQ5VeTzkjQnLx', '4CNNkHGFAnsm2k9JFIdMXZ']"
60,The Double Life of Véronique,1991,1999955.0,Zbigniew Preisner,6UKSDlLQzAGrd5CZ6XhKL3,"['5fh0C0HKzlAwhuhzgjW3J1', '4g532eSMivs8GTe1QWocPt', '6tohs741AIDrSFPQzoC18H', '7dQJf0hfdVVumxoOdK1IfO', '3JdOSTOiYTtmOccvcVNH2j', '4OrGPtUZLbqKMhmURpP3ab', '63Zt573R4C277WTsjrwTjV', '5QUc4vKdECNtJGkgEUlhXf', '69XFSS2edKsGXrTFyCTOMh', '67FjictL5F5jTKYe9ucuum', '7L9CCE4rVLSGeyd16qntSX', '4FwpD5rBam5Yo6AO8VA2IQ', '4XkbNbOzeOXKTQZrKJjoN5', '5hAcFCdo2q38acIYAb1pN4', '7sxpYo0RQItFH0gYX44Vsr', '3YcobmAVkE2OuUY0GIsxLq', '0kPgqpfnJXia9yUyTRGdG4', '4nMeOKheVxNzyZzlNrhuXi']"
61,Tokyo Sonata,2008,940430.0,Kazumasa Hashimoto,0Zp9BdXmkQ2ZcNpdXXkDyj,"['2VRPKMZO04ayVkiqaql9wF', '0EblGvEuQlZMJ3LNIMa0ys', '4FVgsc9Bbrb0GD5hoLmYC2', '4Y1KECwNTIw2oRTYvxodPi', '7INwVOWWw0Cb8jq6ThPqaE', '646uI1l7H3gFJSgbgVbdKJ', '3LVTCUK5JS88zR6TuPYqb0', '4OM4VVteE8AsQW0GnVvAl6', '0PJtOQj9h1Y0Wirt9NFwTb', '4wLgi7CEyCbofi5Lia04Sr', '7yzpD7HH6uBYtofmB4Pb7J', '33rDVQMvrmTj2ZbaEtHmvA', '7eR7lKJRqoIKmY55Fz1Kt6', '6D75KwiJn1tcLPvqLtoXf2', '46zw0TC0vxBfjXToCvqL6u', '2lIFfyK9iXdzazZ9XR0vJL', '6rjKsuPrrJcQtd2YxQH0VM', '5X7RYr5OAsSFHiMjk3yFrl', '63IWhifIUexQDwC483DuhC', '5xEAK3j1c9Ys6dS9Dl0mCV']"
62,Benvenuti al sud,2011,65584679.0,Umberto Scipione,20KeNJaRVqAVXGYhMioEWq,"['0Ok8dG4oveNBCYDjPIl3Gj', '0e5iM2sHivQVEUWklaWshW', '6J13bWqtNOSzs1HTaIHLXO', '2NRjJ90Rtz94w5ctd8AaPE', '12JVBdOUa9OiX4mmqEfYxd', '6hmPRdVTCa5xYLG1Y1qV9f', '5eFbVSuYBGjdCEPqRMcG4o', '3zHBTRjVdHd6gsrT22R5E5', '1UtFMD6UyFcHV9dJ0XajtU', '3gY3xNjIiyRCplYdI7onFl']"
63,Iron Man 3,2013,1215577205.0,Brian Tyler,7x6etI9jQ2ePxZUOQaPrbi,"['7u5XBHnht6dyoRXRBb5soK', '3hYQLVJuzkWJrdkGnVcJac', '02vOVqRSxR6it0E5oDKhqn', '2bnFonuFIZ3vBr87hu3aTk', '6V8l1PTI4AUPKfxVg4HO1C', '3fHUYbsOc3LPLWtV0aTRnH', '1tVolsG3CqKYki0PKT5v6l', '20HHoWFmjGYH05u9WIPKA6', '5pgoQii1aTnK1yuMkMwnFV', '4f9YKphIRH0I7fVFhY8GMz', '4rkx0xc7YLSu9R5EmfzTlP', '4EGqBY213O3OswTza9vOgV', '0cvXdVQyj7lIyhCkimEhZh', '48pEUxahFpJQ9g4XOm0kEc', '4VMguH5EBPE7bYRHOZf1IB', '79atzt0CVfQ2IKac5xbLwj', '3zXQrmiej77ZmlEz6MZGIf', '0Lv9P0gtFhjnwVMttwRsKv', '40NVKRIcXCSHm1W8NeUNVb', '63toFNYr6cHaxMmhd2QmzQ']"
64,Thor: The Dark World,2013,644783140.0,Brian Tyler,2dTEXpN7fg9cJPKCCyDJ1y,"['5rQmuNRjKT6t33JlNJbc6I', '30YNIUsYOmHVM6oPIkLHin', '5LuenPeo98IBXOUy8r4yC0', '4s0ZHdP0ibPBvpkCWt8e2z', '64swtmosGc0cZy3DZpmqb8', '13qV9OXC1cCFFn6ZLaCLJF', '3lFhC79IaV9KKgusUYQt11', '2Jk8y9QOrt89toDLg87ftI', '6LaGW4hvMQxwbVLBD8kq7c', '3EBva3y64ThemePBtVjktp', '4wHZxRXjpuNTD7f9f4jpIq', '3tm7mUuLLuIVsAt9hVREzD', '6s1bzjIQhQYAjO9TzEdzmu', '25eB3iJQvUpgg8Y2Lu8AUV', '5XTv8ICc2qAOhNGUFP7cLZ', '37zAefVFQrDon2iCMD5uWm', '70fTfvr0iPTnS473jcVLn4', '1G2PhshceVidCqieTBGxmG', '6Fn94iOw2VvwXn0Bkl9TB1', '2nNam8QXck3eiIPEdBlaqF']"
65,Fast Five,2011,626100000.0,Brian Tyler,4m2xhUYfu1TIPoSDpQAOp8,"['79DGkPqgRzAyeTC2iRVH9i', '4QkHykUBkeqZEIUq3xoslK', '5EMgBei4daWW6vjlBIT80Q', '1V8vjgLHIbdyZP6kHb3p2a', '5P4zhOZrwg6bYV4D0t7zHU', '4tey2fFCLNIfR05iCP1zwH', '1czSj6vw6gm5IC7i15DPdl', '1RaHEulqFqQ1yyNfjJVOBk', '22SfwmzXQrpYR1ltJ5wnDM', '4sCSUQnWQ6HJsOMjfPicdn', '186BCL46iM9FeZNNHfBU02', '68igdsbQLfITgiuShsoNB8', '4vfg6j6xZjF9qiAWohZthQ']"
66,Fast & Furious,2009,363164265.0,Brian Tyler,6Zuqq61QgvmnCfEjA8Fb4R,"['1PEY3s0vfFm2mzYNnvUSZy', '5YVBxZCBY53zdxC0hfOHxT', '6HDj6WkIf7Faw38ek0p3S2', '4fep2ghzC0uJGYQQjrAvPP', '0r0RCGojrMkhEo5wOnLR9J', '5G7wpKNUnaQ5raRTETxkIK', '1VB8bpaNjexxjoqfeBlcxJ', '1CmFAxzm1IGfOx5Fa9YtKH', '40XwrJB56nGO98KLhsyd6S', '3bhA6GchslpDguc0pXkdSa', '5ATFB9QL0SNs3oPt4dLAj6', '6CRZvZUXUpzUJpO7DO0dgG', '6rUFobzJkeNDeUjN3QQbL8', '19krhOQf78wH1YJDcjJEty', '2U36fmTaW67BQgboHkieNt', '4wcV50IQTUM1EnE86hCahU', '1C0e8YTfKkAoDSk3uu4h6f', '1WF9NDH539SouFN5LjjCFQ', '26X1scWOwqnX3am8Vt7cHq', '0zqrna5jd64FzqPjHw9LMm']"
67,Now You See Me,2013,351723989.0,Brian Tyler,5YpWbCLt4FmiUsFhZlHgsL,"['4iw6AmBB69jrMKGi0l0oDO', '4ncan1z9K5n9Qry13QBEbb', '6wxzsr02ximgVp5ZfIfgew', '2u2AHFD3aYJX5nmBFR3fvU', '1LMymr09psPnPGrzpEUnX3', '42muS6PAcZleknWSEgFm8h', '3ReTXKPJkhHSMFny4iCbeZ', '2w5BNk6nzetIhSB1AO1EG6', '3QWx8es2pBAQHzecYxohhn', '0X0e0OzFTJuvFFQT9curdN', '79xxGi1qo6P9WKCfLiF7JR', '5vAnAQ45awCHbLHo2MJ8kd']"
68,The Expendables 2,2012,289400000.0,Brian Tyler,6J7pcaEv66QMMykMoGJoY8,"['7xTwcHBiv56slmDCylRAhN', '7xh6yVQk8zbjhQdcmKteNw', '5Qt3g7QCrpFfHuRIek3QwR', '6qSowIapoEjAupqWvgoc2j', '5zrdLHTV24B9gVyqMDs04T', '5EpootoPmmqYqQF0fJ7RFF', '7cyzKUBvalDlXy3yalWT81', '0sL285RVMmy1fxIfxuKimm', '6xn6dM84m4zyO7Kdr9QGyi', '2wXDjQerdJ8vIUZ6pBZfRG', '6r3SosjR9wLJrOtj5oowZY', '1DWS1KxlG6oA2YRBYCAxVt', '6muwX0O01YzT3mAAvOirOy']"
69,The Expendables,2010,274470394.0,Brian Tyler,19rKWIi1GdXx43wIIFbDHU,"['6XOJf1kt6p4WzlOXPu2DZD', '3vFzTUvgcePPPBRNRr4zLk', '79YL8nMiZxcy6D8HSHyItj', '6DJkvVMho6qPaLdsYY65Rr', '278NRFeZsVzhwrhkML3ide', '45ePvllS0KcI4SuO1iRkGt', '2mVFNaU8n6XQlPzZHAq8eu', '2vXyN7lOe6WRx1O1KRK5HJ', '2Ic07KLmaGzK7aAQN8xctu', '1vkXhNopMkYBuBeHXJp7qF', '3KGDtD6pDFa5LFjCUFrtn6', '5ms5W4Kt8Lka6h6xcyf2ab', '0YNX8PQJY2Mj8zzUzzIvEU', '3gGo50lxmQzun55H3b78PZ', '4HoEaSDIdBEv9rKa0agJHr', '0ezvIJxcVFtDZasMwecfGO', '3wnEKUekE0EAuH01JyV7VW', '3nOgZlninphpQAsP3Pvr7J', '6FUJMbfzS0Ni7mePkeG6LE', '1aYsdmZXHyokrJ6Qi240n1']"
70,Constantine,2005,230884728.0,Brian Tyler,2H10lfBEZfVaDB3PACsu9h,"['2PrgDWONNECpbcLj63001p', '7gU5r0M5TYBnOINe1gxIxB', '1Qsz8K2dlVFdhupNwRKkRo', '7ks6GNYfQ3d6LKurZ6bk81', '6BZCZIBIqR3JsDNfwANHiO', '2XgUfH1IFSpOXcFIeRU9h8', '6pOpjHFYGVSJwIXbD6KguO', '18UbyjIu9tozADkj6PViDu', '2tX1oiChpmDi3C5gGXQu41', '034NGCMgZdGfFVXBRSlarx', '2KLpVuSCCB4hav4Tn7iYCo', '6ovaquwOrml327BEepYzE3', '7hFaAMrnW1ZXq25jv3RYuZ', '4tsjAUl3V8fj9X7obyfTRo', '6IZxmMHI0V7UQCkG9WO663', '1jktoG2teLo8OCE2w25jeB', '0JA6K7DFOabLM9Mg5UL5Iq', '6ByXMrCmX5gFgmiMc3v1pq', '6KN9COTVeEvHcC8KkvUdXq', '2FyL5IvURQJs1m8SOFwusW']"
71,Battle: Los Angeles,2011,211819354.0,Brian Tyler,1eDnt0ZO2NFnhFo28xOKNS,"['6gdqdjLZ3uxTYAgQDDRH0t', '7euq7yE8kLgoDboOtb0vSd', '0Q6WjBKAuNJJNJBwxozro6', '4LXJwlMzpIKApIIu666lSG', '40a1zEa78HWCvx3I4qn7Zl', '1PLpI2zhzR7G2jBxkykEkK', '0DWfx1Da7IzxIR6MqX9Qrk', '4FF8cXJhHbgZB8lhvDrImw', '4RB9XH8eLrWIcbRCMBKtOf', '2Yso4n8KnyLQhRa6HKelaC', '73PLcbTArjYuF6VeQFjIP8', '0IJmzal5DGU5kBUVo6XK6T', '6bVubswUUw5sa7TtmeN1Dq', '6jJFKyNQSxXZ5s6CGceCCx', '6RRVBCPOYwijJG2VPZxTf4', '6hBBXmqgLTU0CN25k6mkzC', '71BYlriY5kCzGGylhqfjGd', '4IdPoGFhtbnJ8cKDKKOgNJ', '3mMf6ZI2Q18xwUN4bBSqex', '7IdfQbiRE5rPx3w3NtrgPb']"
72,Eagle Eye,2008,178966569.0,Brian Tyler,7ahToOBO47o9hvvhmnshVe,"['4GX3JCyyfv35zs74PViz9L', '3Wb8MpSjgqE9J8B4dqlqwf', '2wgIsGJLmIhpqcEDYXGiEe', '51LE3l5NQmswyb5g8aLyvo', '1Ke7Jrys0AoPfJGT1nCsKp', '1kblejXgEhCanbYRr9DW9x', '3UvWS7rGpBjwFr8Ra0vLP5', '3PcagrOf8PJYQTGkhombA7', '5WliTeLZVE4ADOD26uyy8e', '32p8dAoSVY4aFgsCXqcEs8', '2BCCiSpRKHGC8GvcMA7aH9', '6u12sYzEu3PgHFOfD6afHH', '1ZSLIRW3jy50Oq3l5Y9Sxn', '61N3vHnn6mTPP3ofgbwpfs', '54nN5YIp1H5pzTwRnld5W0', '1sJUITQioaaNXjDbGAVQc2', '3QTedmKFk1BeVYmDUOFZsD', '6yDeZaQ9CstP4FNJDuy4zp', '3XogFXY92nIGNTwI8azzJj']"
73,The Fast and the Furious: Tokyo Drift,2006,158468292.0,Brian Tyler,4SJhZBuuLYlwUJGxWf8Pj0,"['5iJfzXKvQXlYOBtEQhEmpA', '5j3QqRGflS4o5jbsFSwKW1', '20NUlNuGgxtGkl2utHGL5w', '05V0EUXnGRfV940BTV30Xa', '6ZFf6XleXBwyBqL8rqhyLL', '3yywx0R5gIEXZ75rtKrmOs', '1chsQNjDc3dCASJIf8CWaG', '5ebeaRu35M2gnrUCpQgUHf', '5EbTHYIQQtNNMloPNirkKi', '4BxzNZpcm1j3JczZzGNe2k', '1hAdFL0nX23YcYxjJ02yxs', '1KFg8BWCMwBRmDbEUdorty']"
